text,label
brendapaesgp homem q repara lingerie pq tá querendo usar,1
quartadetremurasdv deus tao bom cmg pq hj ta mó gorda feia,1
sbx deve ter sapatão organizadores kkkkk pq cover gay ue,1
diadamulher feliz dia mulheres dia internacional mulher bolsonaroreidomundo httpstcosf7pd9hi1r,0
supostas revoltas cidades natais alguns republicanos verdade muitos casos premeditadas at _ httpstcopc6isollyp,0
rt odecarvalho contribuição edson_camargo maria fernanda rossi httpstcouzjqmiizym,0
drduarte1974 alexandregarcia aparentemente vc mta necessidade vir falar pra mim agora ja falou pode parar né,0
beckttx spacelerman eh sapatao eh larissa joga ideia vai q encanta,1
rt frasesdegays prima sapatão prima sapatão,1
mundo sapatao ligado imaginava,1
rt 2souoquesou pessoa feia pode ficar bonita bonita feia pessoa gorda pode ficar magra magra gorda julgue bele _,0
rt pedroaguerr ano vamos sair eurovisão zero pontos fofinhos sempre 3 festivaldacancao,0
rt lauraamansur direitafalando choro rir,0
gentebranca1 negras pode pintar cabelo apropriação k httptcobc5yqdb78f,1
fjstex estás insinuar algarvios alentejanos comunas fachos passam cambada rabetas,1
feliz dia mulheres beatriz vitima estupro coletivo 33 caras rj apoio algum ainda gente duvidando,0
paullamirella quer dica meio trash pra aumentar galera show trashquefunciona bate papo uol salas minas divulgada,0
macumba contra filhos deusnão peganos remidos sangue cristo perseguição religiosa httpstcosaclu0vvtt,0
agora deu tilt ricamconsult ameba cara pau comparar trump hugo chavez httpstcog24qmka7be,0
comunista odeia pm fala mal capitalismo segurando iphone celular roubado vai parar dp pm vai entender,0
rt moniquecheker obra barragem transp rio francisco inaugurada sábado rompe parcialmente desaloja 60 famílias incomp _,0
caio_blind faz outra matéria explicando porque países arábia recebem refugiados valeu,0
larissasandy18 fazer luzes burra mulher fez merda tá horrível,1
amora_inlove own gata depende mim vamos ver futuro reserva és solteira,0
negros estudem estudei,1
repita comigo espere vá mudar mim espere vá mudar mim espere vá mudar mim espere,0
rt editorahumanas amor sexo encontro fátima bernardes pouco ligth,0
keilapitica otmar03 fussballsehr gabrielplnheiro pauloap claudeluca_ wendellgjj mulher aqui httpstcozdnucfpdqh,0
uium gajo chamado mahershala ali ganhar óscaresta noite trump larga twitter oscars,0
curate_angola imenso fantasias todo resto porque introduzir diversidade antes sermos adultos trancafiados conhecemos,0
olha pra cara gorda feia isabelle contar voz irritante httpstco3pfoo1yerf,1
deus justo calça carol mamãeeee,0
top 3 filmes superestimados laranja mecânica fabuloso destino amelie poulain alice país maravilhas,0
sapatao nao deveria sentir cólica menos menstruar,1
ditadura educação saude segurança qualidade democracia greve corrupção,0
edmilsonpapo10 elpais_brasil segundo esquerdopatas vender país pra china problema eua comprar imperialismo,1
mulherdeverdade cuida quer linda gostosa apetitosa principalmente inteligente mesma 1º lugar,1
rt davidsonbruno27 bolsonaopressor família tradicional assistindo praça bostas httpstcobw3m3cuela,0
carlos_jb_paz apenas constatação fuga anunciada,0
rt _glitterykisses acordo ter conta maior parte trabalhadores disney americanos educ _,0
vai daí cirrose httpstcoerwqqhbyn8,0
olha ae oportunidade q vc queria ganhar respeito tico imperdível httpstcoakkrqseo72,0
realozziepena v_of_europe joaquinvoltou odecarvalho anapaulavolei moura_101 gabrielplnheiro blogdopim votaria,0
gente dá atenção aqui pra sujeito pq tá dia todo mandando mensagem quase implorando atenção nessa _ httpstcorezgsj2pxk,0
parabéns stephen miller representar manhã vários programas matutinos domingo ótimo trabalho httpstcooub2u74rha,0
aviso abro mão comitê aborde tema refugiados,0
rt grevedemulheres 50 cidades brasileiras aderiram greve internacional mulheres 8m euparo httpstcodykdkkcjn3,0
misterracha mrtiagomendes desta deixo passar haverá segunda oportunidade,0
especialistas discutem influência ciência religião psicologia cristã httpstcoqzo95pamka,0
congratulome redução tsu gosto govpt toma medidas quais concordo manifesto agrado antoniocostapm,0
direitos humanos famoso esterco vagabundagem,0
governo trump sido visto confiança jornais httpstcopz7gs3oyet httpstco8ndt28c1qr,0
rt zecolmeiazuero marisa_lobo dinheiro conseguem fazer simples ressonância magnética pra coisas di _,0
união europeia ameça sanções países recebem refugiados httpstco217pl169fb leianosanta,0
paulogarcia1970 assim sabor,0
gosto mulher bonita cheirosa bem cuidada bem resolvida canhão problematizador suvaco peludo vez aqui paz,1
fechem judiciário brasileiro falar verdade agora dá multa paíspiada httpstcotxhzac1e4f,0
nathisouzzaa ué digo projetinho sapatao,0
leveaguiar coisa ruim nunca representa feminismo incrível né,0
acusações estupro assédio agressão podem arruinar vida homem ata httpstco4jdea8hrco,0
gata óculos vestido branco floriado passou prédio rosa indo lado biblioteca 1930,0
rt joaoo_gaspar sorriso branco causa colgate httpstcoi9h1br4i8k,0
rt jpintocoelho60 fcancio pesopesado gangue comunicação social apesar censura cobarde ridicularizarem opõe _,0
rt odecarvalho 2 esquecerem faz podem estudar lógica resto vida passarão nunca imbecis,0
acabei comemorar dia internacional mulher lavando louça diadamulher,1
homem branco hétero cisgênero oprimindo durante protesto revogação estatuto desarmamento _ httpstcofweymfdqwb,0
mina aguenta pronunciar alfabeto inteiro respirar quer pregar q gordofobia mata httpstcorb4l9bzjn1,1
pois maior evidente farsa últimos anos vê quer httpstcoopbn6bjcwt,0
nao pq mito diz mulher grávida receber menos machista gente httpstcopqswnv013j,1
decepcionadissimo novo bbb,0
obrigado grandes comícios todo país tremendo apoio vamos tornar américa grande novamente httpstconcyrbnc5aq,0
sermulheré fazer xixi sentada,1
obrigado brian krzanich ceo intel grande investimento 7 bilhões inovação empregos americanos _ httpstcoxwxvkpx2ig,0
dependendo funcionar hj noite tô pato branco,0
fbi totalmente incapaz parar infiltrados segurança nacional permearam governo _ httpstcodk69ktqxud,0
rt edmilsonpapo10 rodrigojfmg1 defendi reinaldo várias vezes agora mentiu descaradamente defesa httpstco _,0
rt edcentralgospel saúde futuro qualquer sociedade dependem basicamente realidade httpstcowauh7oolwy httpst _,0
uso gosto téte téte chega encochando chamando delícia amante moda antiga joaquinresponde httpstcolpfxqzysmd,1
qnd q decidi q vestir preto ter gato branco boa ideia,0
confirmado 100 falei sapatao,1
bbb17 gorda feia escrota irritante falsa aff nojo real httpstcoxqo5rxtxm2,1
rt miikaa_assis junta mt sapatao grupo n né,1
rt missnarcisista tô amando perfil justiceiro_sujo expondo justiceiros sociais politicamente corretos verdade _,0
daninava parabéns obs sentimento bosta independente idade,0
taaaycarino porrapaloma18 tá curtindo gente feia gorda,1
aí thewalkingdead deixa sobre zumbis vira jogos mortais,0
caioperez2 mano tô rachando angola falando quer pega maria rita kakakaka acredita,0
defendo bandido favor impeachment pro temer entrar cunha vice,0
homemdeverdade namorada fêmea temporária,1
rt erickdau disse vi pmerj atirando bala verdade manifestação httpstcohh36zaxdtk,0
época rede social problematização iutubers gente jogava bola fazia sexo trabalhava _ httpstcoga0f0bibmv,0
reunião generais maralago flórida interessante httpstcopshszjy6zm,0
rt brothersdireita gente trump sensacional mulheressa mulher mito josuecurty3000 rachelsherazade otm _,0
branco sofro racismo,0
rt gabrielplnheiro cara vai responsável diplomacia brasil eua httpstcovcybhijmro,0
rt vanviip cada educação permitir muita coisa httpstcoznuwdx7amj,0
rt fatosesquerda nível jornalismo globo news correspondente carolina cimenti levou fé documento verificação sobre trum _,0
rt justiceiro_sujo aqui spoab vê piadinhas editorahumanas faz gorda feminista preocupam httpstc _,1
euapuxou arma pra policia igual ter direito baleado impressionante video httpstcodrphopwx4v,0
21 anos mamonas assassinas vivos estaria fazendo textão acusando cara machismo homofobia racismo etc,0
kailatsm segurei pra chorar parte vídeo tava falando angola,0
presidente sinal excepcional vide temer collor lula sarney castelo branco jango getúlio todos _ httpstcozfyzwfp2aq,0
querem transformar país inferno tempo dará toda razão httpstco5xwqbqfnk3 httpstcohd2594amde,0
rt snsdrug jihyo feia jihyo gorda porra queria feia gorda jihyo pfff,1
ijunqsouza pastormalafaia religiosos devemos agradecer reneguem homossexualismo enquanto todos calaram,1
arantxanome cachorro digitou,0
vai pra cuba,0
agora tá moda colocar culpa países om engane outrosquem produziu refugiados eua otan abrahocavalcant,0
radio talent burra coloca macho p eneltecer mulher,1
gugachacra diferenças mundo islâmico tornam europa melhor lugar refugiados viverem httpstcotand7pwgaq,0
pablovillaca pooo aí otimista hein,0
g1 questão preconceito ilegalidade drogas entram méxico terroristas travestidos refugiados,1
mina foto cara idiota ahahahahahaha httpstcoyqoz4oitqy,0
senadora paraná mandou mulher fazer greve sexo felizdiainternacionaldasmulheres httpstcot0r0x7seor,0
rt brina_gugli apenas dois tipos d pessoas concordam bolsonaro q entendem discurso q compactuam c coisas errad _,0
análise primeiro livro revelou relacionamento christian ana caracteriza violência httpstcojj0hwxxkn3,0
atenção identifiquei estagiário fazendo piadas mal gosto punido desculpem transtorno _ httpstco0yjkmxow4q,0
rt otmar03 nexo gente queimou sutiã passado atualmente ter coragem queimar burca porque esquerda permite _,0
rt omalestafeito carrada dinheiro q voou daquie cristas diz q portugal deve núncioo mínimo dar nome home _,0
advogados analisam usam decisão corte federal boston entra conflito ridíc _ httpstcozss0kdr9dz,0
arthurmedal 15mil chamadas recebidas destas 2mil relativas violência contra mulher sabe ler,0
godaryl pra desenhar aí vai httpstcosuejotfsdg,0
funciona chip claro httpstcotkewfjsvif,0
lembrando hoje 08 março diadamulher m u l h r pra homem usa saia maquiagem etc dia 1º abril paz,1
rt wtvcenas fufas d lx tão falsas q dói kkk,1
recordando desafio candidatura intercalares lisboa 2007 obtive 08 objectivo 2017 2 httpstcoxc1rtlxwx6,0
rt hoemxnizer biainthehouzze n falo fufas adeus,1
rt pauloap único vai sair inelegível dessa porra bolsonaro nenhum crime costas vai vendo httpstcov0iaieq _,0
rt jorgeiggor trump cortou grana grupos próaborto ótima medida httpstcoha6tanmprf,0
emirados árabes querem ir marte construir dubai lá 2117 uol usam grana ajudar refugiados irmãos,0
organizadora marcha mulher eua favor implantação sharia país ligação hamas httpstcotmsrozubxg,0
viemos macacos pq ainda existem macacos ciência nao explica,0
publicidade ainda respira httpstco4f3fnpxwhe,0
raquelrangel0 5 rio janeiro,0
rt anncarolfdiniz gente comemorando levy fidelix multado achando vai fazer aparelho excretor começar rep _,0
meritocracia existe sim olha caso joaquim barbosa,0
servidos praia leste pontal paraná httpstcovphicefiey,0
acreditar salvador sobral fato novo psicóloga éder ainda pode superar votação 2016 festivaldacanção,0
rt jhonatacosmo justiceiro_sujo chama inveja deve ninguém quer comer cu sujo fica dando palpite vida _,0
então quer dizer pm mata juiz reage mídia porca httpstcot3rmagzuza,0
5 anos atrás esteava internet naosalvo httpstcofzvpqqdpeh,0
marlenebicalho vc gente cara rsrs brigada lindona desastrada s2,0
rt odedonafrida senhor sente ver benfica vencer dortmund ter perdido duas vezes contra httpstco2mj1lf _,0
vejo hora gorda feia roberta rala,1
rt oficialjoao orgulho hetero homofobia abs,1
nada melhor apreciar impeachment aqui ap zona sul nao sei pq empregada tá chorando coitada conhece política,0
feliz dia puta vadia feia gorda huuuuum gostosa feliz dia httpstcowhu5qar7lg,1
notas rede globo mostra apuracaorj rio452 httpstconu6tvsmla7,0
rt acarioca_ dê valor sentimentos porque dinheiro dia acaba maquiagem sai água,0
rt fhenriques todos estados excepto dois cumprem obrigações relação acolhimento refugiados vindos _,0
ainda bem q ontem fifa n atribuiu prémio fairplay chapecoense parar premiar equipas cujos jogadores atiram p chão,0
razão coragem contra infâmia medo passa aqui pnr nação identidade sosracismo esquerdanet _ httpstcoxxhzd7ks5u,0
rt 77rvre homem feminista igual branco alma negra nao existe,0
iludam dia chegará portugal votando pnr vai evitar invasão refugiados_pt httpstcohyjexlphm3,0
rt gabrielplnheiro multa 5 mil reais vai apagar pichações cidade httpstcom73qdwphxn,0
próprias candidatas votam nelas mesmas httpstcoa0mtrib5r1 httpstcoqmdbmclrjh,0
mannextdoor reparei ficaste chateado coisa tise querias dizer alguma coisa rápido enviar msg,0
saiu programação carnavalesca goleiro bruno come macarrão engravidar namorada joga mata mata alimentar cachorro enterro ossos,0
rt vana_pauloo csar_emerson curate_angola 2 prestar atenção pornografia contexto beijo posto dificil _,0
rt joaquinvoltou vagabundo chega agarrando menina sejem cavalheiros ola tudo bem linda labios devem ter gosto mél vamo _,1
venezuela deve tirar leopoldo lopez prisioneiro político marido liliantintori reuni marcorubio _ httpstco5egejnfwbx,0
brbaramaciel8 krl ue gnt pra qm falo nn medo prima mn oqe falei pra nn importa gorda magra feia oqe,0
filme gloria pires fez papel rapariga httpstco0epnyr0mkm,0
feminismo amor sim pode confiar httpstcocypmpgce84,0
veja fotos vídeo islão aqui httpstcornj2mv3chu renovarportugal pnr islão muçulmanos mesquitas portugal,1
sempre somar aspectos positivos pensa linha todos partidos nacionalistas europeus excelente _ httpstcomhs0oumejn,0
ricky martin demorou tanto tempo assim pra assumir pq tava dando bunda reprima caralho literalmente pra vc,0
msjuh_ onde espécie humana reproduz saco útero,0
capitalismoop gritei aqui vi hahahahahahaha,0
sim tratar gay indiferença httpstco8lu2ikghdj,0
vice oh dúvida cruel httpstcoxpnpvrminu,0
hebecamargo sai facebook vc morreu,0
rt joaquinvoltou sociológo chora filósofo passa mal chega fala merda sala aula pra rede social,0
vc negra morena,0
egípcio tenta entrar louvre naifa terrorista canadiano olhos azuis dispara sobre 40 pessoas mesquita lobo solitário,1
livro existe tempo vejam escolhem dedo material desconstruir identidade httpstco18fi44ei7d,0
rt favcamzjb cheguei conclusão feia gorda,1
desculpa entendo meme filho puta httpstcodcci3tpycl,0
grasielesouza_ tênis branco branco chega parece branco gelo lista parece eva preto cortado tesoura franjinha,0
julgamse mente aberta livres carneiros submissos consomem prontoapensar escravos poli _ httpstcogswsrmb4hq,0
leileipara assassinato fetos bolsonaro diz vc nao merece estuprada pq mulher irritando i _ httpstco9unlkinmk2,0
rt dalborgacoxa hoje atentado terrorista perpetrado refugiado muçulmano adivinha disse quer encher brasil refugia _,0
alexandredemorais novo ministro stf somente 13 senadores rejeitaram nome 13 pessoalkkk kkkkkkkkk,0
vantagem namorar mendiga hora levar embora pra casa vc pode deixála qualquer lugar,1
triste verdade tantos teimam querer ver quanto tarde reverter situação difícil _ httpstcoqsfabbywwj,0
bicho senti burra ouvindo mulher falar masterchefbr,0
mulher achei babá filhos httpstcoc08kwih2kj,0
dúvida hj vai sair sapatao trevosa hetero mocinha milla_canazar brendadsbf httpstcoexylcxocjx,1
posso usar lavar tênis branco,0
rt atletico sócios gnv prata gnv branco continua venda ingressos atlético x tupi vá horto torcer galo httpstc _,0
corrida liderança cnd obviamente armação escolha bernie próprio nunca chance _ httpstcok1je1tmvpv,0
bentomribeiro vc mó bobão eim,0
jaunsvloame mina bbb mandou cara botar leitão quente boca,0
rt jpintocoelho60 europa doente submissa espectáculos mariquice nojenta claro torna presa fácil islão in _,1
favor nunca branco httpstcofj1cci6qsj,0
juhsavignon parar contalogotudoquetenhosanguejornalista,0
rt pauloap agora monstro peludo mulher httpstcovvzedumyvd,0
rt gabrielplnheiro bolsonaro diz vídeo bom coibir jogos violentos pra crianças pequenas cada cuida filho httpstco _,0
aumento combustíveis 3 passos frente 1 passo atrás 3 passos frente assim progresso económico httpstcov7rtmzya7c,0
idade certa porquê httpstcoz3kjdt6alk,0
revistaistoe faltando assuntoque feio requentar notícia kkkkk perseguir pastormalafaia ibope negativo t _ httpstcofuktfrgsy3,0
difícil pra mina burra insegura nunca conquistou nada conviver mulher bonita inteligente independente ne dá pena,1
rt taniaoliveira_ face desumanidade ganância cinismo movimentam volta mamatas roubalheira vergonhas anti patri _,0
dei unfollow pessoas pra dar palmas burca,0
agenda 1112 e13 marçosp congressoevangelizarkids informações igreja batista povo _ httpstcovpred2r1w1,0
novo dia página branco vida escreva apenas vale pena bom dia,0
olha nível noticiário maiores jornais país sério gente paga pra ler httpstco7tqxq81ey6,0
nunca vai voltar desse jeito vem meteoro httpstco7u0zocm0u8,0
geração lixo faço parte proibo netos verem youtubers joaquinresponde httpstcoby9pac1pqy,1
ibelongjb merece parabéns dar desesquerdizada justiceiro_sujo tommoskyfalls série vivo_ httpstcopy30uxfu7p,0
rt pastormalafaia assista aqui documento prova q jornalista canalha istoe requenta noticia p denegrir httpstco _,0
expor ex facebook suficiente httpstcojsgihnjhxw,1
brunynhobtc espirito true man,0
vcs ofendem tudo sabe brincar devolve barbie,0
top 3 filmes guerra american sniper resgate soldado ryan falcão negro perigo,0
impressionante todo justiceiro social podre httpstcoolfmlxhxih,0
ainda tráfico pq gente compra compra voltasse crime tudo estaria harmonia,0
agora entendo nada branco pode namorar negra ue vão termina colégio pega vaga mac valeu,1
aparentemente 592 páginas livro cavaco silva contêm enxofre armazéns sapec setúbal,0
rt rpsantos1970 cúpula pnr reunida cantanhede organização interna estratégia dinamismo preparação acções curto médio _,0
rt blogdopim gente comum frequência deixase levar histeria esquerda preciso descrever íntegra quão ridícula m _,0
pra mim dia mulher dia 8 maio shdjdk ache burra,1
saque fgts inativo começa nesta sexta 48 milhões pessoas httpstcohbnvqw0n0y,0
internet feministase cia infiltradas órgãos justiça buscam combater crescente meio censura via justiça,0
sapa dessa cidade,1
o_anjo14 valeriy_yuri oh fds ucraniano merda vem aqui volta terra fdp,1
curate_angola ah então cartoon vai crianças,0
homem homem come carne peixe coisa bixa,1
talvez milhões pessoas votaram pra tornar américa grande novamente deveriam ter tido próprio comício _ httpstcox0fm7unewa,0
paolabuzzone sapatao super indico,1
jotap_rios toma block maroto porque aqui lugar pra zoar endossar,0
marc3lors marceloassim europa pensoue caos pq sabe porque dubai recebe pq religião extrema,0
lembrei d pai chamou mulher d burra parar delegacia falou burra falei q burra,1
pessoa burra demais pra entender dia mulher causa lutas feministas httpstcoexr2a583dt,0
têm fazer falta seriedade notícias agora ridículos puritanos 2 pesos medidas _ httpstcok2jt4mv048,0
democracia cacete aqui suprema corte britânica mano brexit httpstcobdftio25qg,0
mãe to globo httptcoazioc51k,0
parabéns pra mulher parabéns pra feia gorda cuida coitada vai arranjar httpstcoceoqvg3lga,1
alentejanod86 falar abafar sabes jesus janta hoje palhinha,0
toa twitter começa t treta,0
geraldoalckmin_ falou jairbolsonaro ia despencar kkkkkkkkkkkk httpstcoxkakosmq1a,0
amora_inlove hello pois interagindo thudhu bom,0
problema nunca piada sim esquerdista pode zombar pm tá tudo lindo hora _ httpstcoicdlgcehob,0
encontrar infiltrados próprio fbi informação confidencial pode ter efeito devastador eua entregue mídia acheos agora,0
msm redeglobo showdavida p fazerem matéria falando mal presidente filipinas quer combater c rigor crime,0
homens governo suécia bolas afeminados acaso refugiados deitam rolam naque _ httpstcofdoirrllom,1
7x1 porque david luiz saiu psg,0
rt bomdiaabiga marllutezuds nada galinha angola,0
porque normalmente fufas paneleiros _ pára criar estereótipos horrível httpstcoe59rr5vjoh,1
resultado jornalista saber fala passar vergonha pública dessa httpstco892pxasshg,0
após dois dias conversas produtivas primeiro ministro abe voltando japão httpstcovtfpwlnl4z,0
começa metrô q encerra meia noite httpstcolp0mbztmjn,0
es gorda feia _ obrigada httpstcobinf3mq69u,1
acabei fazer casos cunhada vascarpim férias rendendo arte rsss httpstcozk8yktycfv,0
mulher nova bonita carinhosa faz homem gemer sentir dor mulherdeverdade,1
liechtenstein tudo bom monarquia aceitou refugiados identidade nacional frio httpstco0bmoz15ry9,1
feliz dia gorda feia magrela bruxa velha frágil empregada,1
_jujuba_lima oww linda trabalho amanhã dó,0
contra fatos argumentos httpstco4fu37zircz,0
marck2036 g1 lei ocidente q obrigue mulher usar véu burca panos todos obrigada cada q diga q quiser,0
redeglobo reparei tetona ana paula merda vcs escrevem ja surpreendo,1
tô considerando ideia usar burca pra ter interagir pessoas,0
ijunqsouza pastormalafaia ciência religiosos posicionaram contra assunto moderninhos todos enganados desavisados tb,0
odeio sapatão desapega ex nunka,1
mulheres dia mulheres todas bonitas resto ano gaja feia gorda vêse _ httpstcolsbmmzcowb,1
rt rpsantos1970 pretendo exigir nada apelo vosso bom senso altura mudar pnr pnr renovarportugal portug _,0
dar risada si homemdeverdade rir cagadas alheias melhor ainda,0
gostaria entrar tomar copo ades maçã,0
rt porranlaine to ódio nesse coraçãozinho,0
bom dia amores dias passando mudanças tornando inevitáveis próximas vai ficando difícil eavidasegue,0
dicionário feminismo defende todas pautas esquerda esquerda perder q faz protesto nunca prote _ httpstcolyeumvwtpe,0
reparado menina gata,0
quis chamar sapatão logo peguei irmã,1
batalha dia mulher lembrei burra meixmo deve ter sido top,1
madjunto_pt s atender imigrantes portugueses vzla pronto vão refugiados algum país casos trágico,0
rt janainadobrasil 16 existe liberalismo concorrência real todos agentes correm riscos,0
suzane richtofen solta dia pais justiça incoerente devia ter soltado bruno dia namorados carnaval,0
calotêira pague conta claudialeittenocaldeirão httpstcovwtpfhn3vm,0
adobe hitler kkkkkkkkk httptcozdbs9wq5ir,0
franmoraes2 pronto nui aqui tb,0
rt teresinhalopes cadê caridade muçulmana emirados árabes recebem refugiados,0
declaração sobre acontecendo suécia referência reportagem exibida foxnews relação _ httpstcobjklazyjlt,0
ch4mps toda sociedade ganhar,0
sidney_andreato gabrielplnheiro raquelrangel0 holocausto canibel achei tudo,0
professora ef escreveu nome errado mulher burra,1
dnoticiaspt 1 tolerante arrogante julga superior labregos sistema dias contados ag _ httpstcoaq1zgqbfir,0
sera alzheimer nao lembro,0
hahahahaha boa espanhol nunca língua oficial eua httpstcopxnbqmr10o,0
claro vc pode ir pro bm júnior sarra 9nha ein filhao maria tá achando vai aonde sair 7h quer estuprada rua,1
veja tenta conseguem kkk quer dizer lésbicas sentem orgasmos serem lésbicas kkkkk httpstco7etyforswf,0
protesto islão aqui httpstcorbmvylbnuh via youtube,0
rachelsherazade vai preso fizer piada gorda,1
minycalegari caso posso entregar tb problemas,0
charada dia time segundo colocado 2a divisão brasileirão time dica carioca,0
josé alberto carvalho conversa jpintocoelho60 ontem encontro jornalistas httpstcozzhvrdiojz,0
educação recebi casa homem feito pra mulher vice versoo resto modinha,1
ficámos agora saber preço electricidade água vão sofrer aumentos próximo ano httpstcoeyaj7x49da,0
rt carlosgpinto ainda piada carlos alexandre sócrates partilharem cela,0
raúl josé vai cagar deve pedir autorização jorge jesus libertemorauljosé,0
rt capitalismoop mamãeeuquero ter direto vida então favor aborte,0
resumo feminismo querer aprovação pra mostrar rabo httpstcogrolfzkesx,1
ressocialização httpstcooshpmbieao,0
sim tava tudo planejado globo moro queriam matar marisa sim acredite httpstcowpvloi1q8g,0
pedrinhu_tecix incrivel nao fizeram meme ainda lula dando parabens mulheres chamou assimkkkk,0
kkklkkkkkkkkkkkmais kkklkkkkkkkkkkk pra vc httpstco55xdouxsq3,0
feminismo necessário hoje dia httpstcouvpycewlcp,0
gostei vídeo youtube httpstco9pb6ixbzum vez homem 8 conquistas islão,0
rt fussballsehr operação research universidade federal delator odebrecht httpstconcdh6oqssr,0
galera diz democrata defensora direitos primeira reconhecer resultado eleições livres democráticas,0
amandtra gente meninas dando biscoito acho q vc n eh mulher burra mundo,1
mãe maddie vai concorrer britains got talent espero lá vá fazer célebre truque magia criança desaparecida,0
rt dylanobraia sistersmary olha acho q pessoa aceita racismo quer pq simplesmente saberia q racista estupido dema _,0
rt itspedrito dizem asiatico eh tudo igual vcs ja viram homem branco malhado blocos carnaval httpstcoaaztey0jba,1
mariaa_msj quero assim feia gorda casal,1
espero dia refugiados comecem aqui sharia httpstcouhswa3hgqn,1
elemento agride animais durante tentativa furto pato branco httpstcotzseykfd9z,0
rt direitafalando meritocracia existe n ta vendo nordestino pedalou 29 km nadou 41km formou direito,0
vejo tribunal segurança nação jogo httpstcokjykfc7fjz,0
aula inaugural técnica operatória aprendi q mulher eh burra entendi,1
aliás mulherdeverdade despe qualquer preconceito vive,0
grande mussum poucos iutubers prestam fã sobre pedido mande pessoa merda diga paz _ httpstcopje2toxs9v,0
eae vagabundo mamador teta dilma,0
podence geraldes devem voltar amanhã sporting acho bem balneário precisa jogadores saibam ganhar títulos,0
bebe cana pura faz careta,0
rt spd_33 excandidato psol preso estuprar cães portar drogas piores pt aberrações vídeo httpstc _,0
problema dizer mulher mulher homem homemporque tanta histeria pessoal agenda gay so pod _ httpstcouycke0gh70,1
assim sim voz lúcida cúpula igreja católica lahore httpstco4qg6o2khbr,0
miguelcarvalhu falou erros velhos disse preferia evitálos quero caminho errado andamos levar mal nisso,0
paulobotelho87 lutam contra instintos ahahahahahaha retardado vaza vai 15 min fama,0
mito cuspindo jean homofobia né,0
showdavida dose diária antitrumpismo vão fazer reportagem sobre 16 países proíbem entrada israelenses,0
rt ramo_jr aberrações agenda globalista httpstcoo2wpxjuygp,0
pj_igor adreanu negro,1
justiça injusta brasil mudar infelizmente maioria parlamentares muitos juristas httpstcopm4ufrifce,0
queres ir ver overdose tourette casino figueira tens paca olhó passatempo página evento httpstcoakihbjrye8,0
fufas malucas,1
rt lissaniamenezes angola ainda ratificou acordo ortográfico língua portuguesa escrevam bem yh,0
lusa_noticias democratas gente tolerante sabe aceitar mudança operar,0
ue conseguiu cumprir acordo acolher 90 mil refugiados previsível todos acontecimentos paris,0
futebol ainda respira httpstco0z9iiuqky8,0
tanto dinheiro mal gasto pilhado dirigentes podendo devendo aplicado investigação científica som _ httpstco1ra6voyxfc,0
conheço absolutamente ninguém pro jornaloglobo chamada invadindo httpstcokhorj4xxny,0
adianta nada fazer textão dia mulheres liga callcenter chamar atendente burra dizer mulher,1
grande palhaçada nome bandido traidor realmente sistema todos amigalhaços _ httpstcolpg87zeamy,0
rt joaquinvoltou sobre tal goza boca httpstcoi1vtf6qxqq,0
rt jpintocoelho60 vai continuar encolher ombros vai mudar apoiar pnr httpstco8ucbj0ywms,0
rt blogfeministas campanha pelavidadaspessoastrans pq luta contra transfobia tbm luta feminista httpstco2esvmygjku https _,0
quê rt patriciakataki vc deixou pq,0
rt csnunes1 realmente defende mulheres simples assim alguns momentos ataca ferozmente mulheres seguindo cart _,0
porra lixo idiotas mundo deriva httpstcotfnnrqlqzj,0
aguarela muitos anos salazar httpstcon00xtl4aic,0
companheira cynaramenezes prefere europa bom vez lá tomado terroristas quiser _ httpstcocibkxhxrpr,0
luta contra jogadores golf todos pulhas vagabundos bundões insistem passar creme porra rosto creme porra,1
sei bonita precisa magra coloquei fucking cabeça gorda feia,1
gente mulher parece tia fica cozinha verdade gênio física masterchefbr,0
dunga homemdeverdade apenas ignorante verdade,0
rt gabwhenicome tt direitafalando melhor jajdkdkd,0
gabrielplnheiro caralho agora to lembrando sextafeira 13 primeiro jason usa mascara né,0
rt tweet25hora tweet destaque 2ª hora tvi24pt adolfo_dias_i httpstco8ebiz20csh,0
grafite bonitoé arte agora rabiscos pichaçõestem apagar httpstcohqsbuiipqk,0
pm entrar metendo cacete nessas escolas ocupadas bando vagabundo nao quer estudar fica morando porra escola,0
parabéns novo vasecretary dr david shulkin hora cuidar veteranos lutaram proteger _ httpstcowjauiaxpsz,0
tavasconcellos brasil candidato diz nome deus contra refugiados ah nada contraditório,1
vc chega casa alguém pode entrar casa vc responde então sai daqui n quero visitas agora fecha porta cara pessoa,0
rt vitormramalho vamos partilhar foto alegado assassino segurança discoteca coimbra httpstcot9mvafelpl,0
passando aqui pra dizer nao interessa puta santinha gorda magra feia bonita amar pessoa pau cu todos,1
maior ambição mulher despertar amor mulherdeverdade,1
hj vi gorda tirar havaianas pra pesar farmácia entendi significado palavra esperança,1
duas mil solicitações recebidas polícia militar rio pedidos socorro sobre violência httpstco03mudb6uai,0
coisa sentido envolvimento rússia tentativa encobrir erros campanha perdedora d _ httpstcoaeqkcuixpl,0
pra spoab advogado ameaçar juiz morte suave boa nenhum fazer piada contra feminismo crime _ httpstcopo0h7atxxo,0
angelicamorango hj tdo mundo preoc c colega escrit sabia q ido fazer entrevista disfarçando fazendo preocupada,0
