text,label
rt audrylima direita orgulho chamarem ultra mega conservadora ficarei radiante httpstcomczv8wkidu,0
vim trabalhar camiseta namorada hoje tô sentindo bem sapatão,1
ajulysantos nao esqueça quer receber refugiados guerra vai islamizar brasil,1
gostaria entender pq mulher feia feat gorda vcs acham mt lindo bota roupa aí mana liberta mostra mesm,1
censura democrática pior todas porque arbitrária hipócrita cobarde finge existir existe httpstcofdejtgox1p,0
dia todos muçulmanos morrercerteza inferno vai sobrecarregar,1
preguiça ir dormir,0
jazz0deon cristao certa forma ateu budismo islao etc mesma,0
escolasempartido vê esquerdopata httpstcoreuz58586t,1
rt destruectag to dando vários berros direitafalando,0
pois vou angola quero deixálo pendurado,0
francischini_ feliz dia pra tambem httpstco9dudm6ugcl,0
simplesmente maravilhosanikki haley exgovernadora carolina sul nova representante americana nações httpstcoit2nw82cof,0
rt _carmeloneto eleições hoje 2º turno joão dória jair bolsonaro votaria presidente,0
rt lolaescreva hoje dia revolução todo dia deveria diadamulher 8mbr httpstcopr4rp9nru5,0
marlenebicalho vi dm pssoa tudo certim,0
opauloalmeida juntar assustava fogo artificio,0
pensaporti pedrotmota acho irmã namorada falar contigo,0
esporte galo vila vence rio branco segue firme ponta tabela capixabão detalhes estv1 meiodia,0
rt gabrielplnheiro feministas tão contra emma watson causa decote aahahah bem feito httpstcosnepeenno0,0
tava hora acabar ciência fronteira bando pobre indo viajar pra europa avião,0
rt beatrizmarks folha viva islã religião bate mulheres apedreja decapta manda cobrir pés cabeça q feminista _,0
rt luizapossi queria comer polvo copa gerou apego,0
mcsoares_ karlariane favor foto aqui httpstcovt55yr25fe,0
rt janainadobrasil 12 falando empresários grupos milionários beneficiam financiamentos ver deveriam _,0
feminismo necessário hoje dia httpstcouvpycewlcp,0
rt editorahumanas segundo turno alckmin vs bolsonaro alckmin vc homofóbico bolsonaro tô aqui falando vc,0
esqueçam começar redação ousadia primeiramente s2 temer,0
gbila19 satsld vc gorda kkk luana verdadeira bet feia 1010,1
gente mulher parece tia fica cozinha verdade gênio física masterchefbr,0
próxima jornada overdose touretteon the road jogase toda norte 2 mar viseu 3 mar porto 4 mar _ httpstcobiqdolhybv,0
indignada canalhas falando silas malafaia notícia recente pastor mostro inocência,0
barcelona acaba fazer vai ficar sempre história futebol remontada incrível,0
fã lady gaga admitir provavelmente fazer melhor show intervalo história superbowl,0
conservadores melhores httpstcosqkvtdexat,0
bolsonarosp falando criado jairbolsonaro httpstcomwmhjkdpi3,0
rt editorahumanas bolsonaro entende nada economia httpstcoo9ntazamux,0
rt editorahumanas geraldo alckmin vs jair bolsonaro esquerda vai ter escolher vai ficar merenda dar cu,0
rt erickdau disse vi pmerj atirando bala verdade manifestação httpstcohh36zaxdtk,0
gentebranca1 to print sério gente,0
segundo jênio ateísta esquerdista cristãos grandes perseguidores religiosos httpstcoydy5lbxyhm,0
rt oautentico3 lamarca tentar correr atrás blocosovietico pique pra acompanhar morreu meio caminho httpst _,0
procuradora deborah duprat diz criança pertence família dr miguel nagib advogado responsável httpstco4huxjq5luh,0
rt lenazzo homemdeverdade eh akele q sabe procriar deixar vestigios,1
fvicentedasilva vai chover assim tanto allgarve,0
contrário lobos comunistas fariam escândalo toda mídia cobriria prof odecarvalho sabe bem dis _ httpstcoyy0dhradhl,0
viseu originou situação ligeira impressão porto vai agravar vêem overdose tourette 2 _ httpstcobqljjlaw7l,0
aninha_ebc miga dá fuçada lá primeiro livro amiga melaineribeiro wwwaescritoraeomusicoblogspotcom reviso,0
necessários quase 40 anosluz p chegar novos planetas descobertos nasa 1 mês luz fortuna imaginem 40 anos,0
vai pra cuba,0
rt flaviomorgen falar eua espionam todo mundo denuncia falar obama espiona aí veja bem veja assim _,0
boa preliminar agora geração creme avelã emocionada pode retirar vai começar futebol verdade libertadores copa brasil,0
mimimi jornalnacional agora contra marine lepen,0
gremistas gostosas comemorem rebaixamento inter mandando foto pelada dm aguardo,0
foderam cabaços httpstco8uxptenvwb,0
observação quaresma favor substituir xis bêicon peixe frito resto tá tudo liberado obrigado,0
sistema legal falido 77 refugiados entraram eua desde adiamento veto 7 países suspeitos _ httpstconvsy7bwfc5,0
passeiii manausss obrigado deus httptcogkuq17zilj,0
rt depbolsonaro agradeço ptbrasil ultimamente insistentemente citando criticando tweets sinal q c _,0
rt brunovicari joaquinvoltou chego após ponte x bernardo paz,0
pior cego pode escutar,0
obrigado muitas perguntas pra responder tudo 1130 vou fuma cigarro bebe caipira compra frango assado joaquinresponde,0
contrário mídia estaria falando ódio ultramegadireita negro vão deixar pa _ httpstcosexjnomcrn,0
rt filhadeeva_ agora refugiados ideologia cultura completamente incompatíveis aí,1
rt geraldo60885732 putaria deveria investigada polícia httpstcogaucin3iph,0
água essencial coisa maricas cerveja essencial,1
rt ofuxicogospel globo cria debate negativo sobre psicologia cristã dra marisa_lobo fala sobre caso httpstcozswd3njodo,0
incrível facilidade sapatao pra namorar,1
politicamente correto pqp httpstcoecezr2gkyo,0
culpa capitalismo opressor trump by esquerdista httpstcofvj2dkchrx,0
lembra época meuamigosecreto massa única preocupação descobrir sobre cada posts,0
rt justiceiro_sujo péssimo dia mídiaimprensa noticiaram nada simplesmente manipularam torceram retorceram cada fat _,0
mentira escandalosa tentado invadir sede livrept ruitavares httpstcoald5coz6mi portugal pnr,0
dizer cu reproduz pra social media twittermediabr homofóbico gayzada ta cu ardendo pisc _ httpstco92x3hn2vt9,1
grafite bonitoé arte agora rabiscos pichaçõestem apagar httpstcohqsbuiipqk,0
discurso ódio vale contra direitaevangélico pra lacrar httpstcoyfosmkhzpj,0
aumento combustíveis 3 passos frente 1 passo atrás 3 passos frente assim progresso económico httpstcov7rtmzya7c,0
fim corrupção voto sim,0
cerco fechando httpstco3asl9rgint,0
vc ia primeiro httpstcondahzo4esj,0
pra tá pena traficante drogas principalmente mulheres feministas httpstcobqxoroxq1b,0
vai daí cirrose httpstcoerwqqhbyn8,0
aviso protecção cívil surto cotovelite moreira cónegos,0
ruihcruz nome banda sabes és fraude,0
rt renatamotta ônibus lotado faz curva httpstcookk3tvablx,0
rt le_massaroto nesse dia mulher confirmei acreditava toda generalização burra,0
agora oficial dinossauros extintos,0
edai trump nao gosta latino ngm obrigado gostar alguém nao,1
maometanos colonizar q espanha querem casar espanholas forma propagar islão httpstcong0zkbyeys,1
homemdbranco voluptama deve sofrer sopa quente,0
menos ditadura melhorou economia agora posso ir pra miami primeira classe,0
tiaomoreira ramo_jr confunda trump george soros,0
0841 ações_preventivas local castelo branco centro abelardo_luz descrição atividade tecnica vistorias,0
além tremenda baboseira quantidade erros português absurda qq meio comunicação sério vergon _ httpstcogl3iqhkscg,0
miguelcarvalhu falou erros velhos disse preferia evitálos quero caminho errado andamos levar mal nisso,0
rt pmerj após denúncia pms 25bpm prenderam homem pistola 80 cápsulas cocaína localidade unamar servirep _,0
rt pedrinhu_tecix camiseta porte armas direito defesa garantia constitucional httpstcofbxqeaiweb httpstco717m0tml4t,0
agora vc pensa cidadã cuida própria filha querer impor sala aula deve ensinado filho absurdo,0
arrisquei cantar canção tributo demis rousso emocionada fiquei receio dar branco hora httpstcorgcnupfceg,0
dia mulher reinvidicado mulher história desse país diadamulher feminismomarx _ httpstcod69vsgtyj1,0
jovens pnr renovarportugal portugal pnr httpstcoco7ywrldht,0
apresento fatos lógica verdade olha argumentos ta passando vergonha consegue refutar _ httpstcoudwhgbuhid,0
ano vamos comemorar dia restauração santa maria feira httpstcoybpt8f461l,0
rt champrooster outra coisa atletico dan_nepomuceno uniforme oficial cam preto branco listadosó joga branco merda,0
capitalismoop pois deu mim tb,0
16 novos djs área galere finalbbb13,0
devemos melhorar sistema educacional crianças pra tornar américa grande novamente dia maravilhoso _ httpstcoi9kjbcm5nj,0
helderrocha16 chagaluccas absurdo tb,0
melhor jornalista brasil httpstcodoeflsfgqq,0
odeio dia d tpm pq sinto feia gorda pessoas amam n tão ai p mim pior saber q dias reais,1
luana_filipaa acho melhor q use so mao pq realmente mundo anda todo assim fufas lado gays otr ih nada contra ahn,1
gosteitha vira sapatão apenas descobre aksjakajhs,1
especialistas discutem influência ciência religião psicologia cristã httpstcoqzo95pamka,0
gente poderiam ter sido 2 criticas prendem httpstcovb3aceu8py,0
nada contra negros prefiro branquelo palmito cor leite pra bejar boca rsrs,1
branco sofro racismo,0
rt joselitomuller3 dilma adere greve sexo convocada gleisi hoffmann httpstcowvat2vn3zs,0
euronewspt ramo_jr direita vai corrigir cagadas esquerda fez europa últimos 20 anos nexit frexit,0
desejo homem mulher desejo mulher desejo homem mulherdeverdade,1
angola cena novas,0
10h manhã hora pensar onde vou almoçar pausa trabalho maconheiro acorda 12h torn _ httpstcoyggxarnj37,0
atenção todos preços inacreditavelmente metade dobro blackfriday brasil,0
sen richard blumenthal nunca lutou vietnã disse anos sim grande mentira agr distorce _ httpstcoythckj8rnt,0
_latinlover_ cedemos encanto caímos boca caro,0
sabe amor sexo programinha lacrador apanha praça audiência _ httpstco5mkhb0jez8,0
daninava parabéns obs sentimento bosta independente idade,0
acredite quiser existe agora agefluid faz parte ideologia gênero provavelmente faz parte ati _ httpstcob2ynzjmztk,0
lwtgosoio feminismo defende todas pautas esquerda esquerda perder faz protesto nunca protes _ httpstcorru8ga5zow,0
trans nunca vai mulher além pinto coração,1
g1 nao esperava outra açao europa sofreu segunda guerra mundial sabe refugiados estao passando,0
guionista snl faz piada acerca filho trump conta pessoal twitter despedida obrigada pedir desculpa liberdade,0
regular mercados energéticos financeiros httpstcokdyksvyzrr pnr renovarportugal portugal,0
pra perdeu documentário euvocêtodasnós vivo canalfutura chateie tá disponível aqui veja httpstcoraqac6gows,0
oi lembra mim nao lembro comi ontem rsrs voce comeu ontem,0
_kcris deixe lembranças saudades minarem enfrente ouça músicas linda msm conhece the corrs,0
elegemos mp sermos legislados absurdo processoo prefeito vereadores httpstcotwyagdukec,0
rt samisoaress mano mulher tá master chef sinto mt burra masterchefbr,0
rt editorahumanas pai trata mal vc gay pai trata mal pq vc tá desempregado 30 anos dançando pop quarto c _,1
demasiado tudo demasiado alta demasiado gorda demasiado feia demasiado paciente demasiado sentimental puta pariu,1
preconceituoso empregada negra,1
azeiteiro quero q fodas volta terra,0
domingotenho fazer próprio caféa folgada empregada veio vida injusta,0
idiota pensar q dia d mulher mulher cujo vc chamou atráves msn feia gorda urubu fígado cheia celulite acreditar vc,1
comunicação social portuguesa contabiliza número refugiados recebidos portugal deixa _ httpstcogrgsyvxea0 httpstcozeltqiedu4,0
primeira dama direito orar quisero problema cristianismoné httpstcookeqgnwc60,0
rt peedromatiias quantas vezes q revirar olhos branco pra vc entender q suporto,0
rt joaquinvoltou calma cachorro ainda virou ração paz httpstcoma4r3dojpi,0
srdeabo celular zero tbm to apagando cache todo dia dá 10 manhã ja ta travado,0
prefiro meia boca totalmente lisinha fidel castro guerreiro foge luta encaro vier _ httpstcoq0kd0lnvio,0
quão baixo obama pra grampear telefones durante processo eleitoral sagrado nixonwatergate car _ httpstcozxe4ilta1b,0
capitalismoop olha perto foto dá sorriso,0
2 fufas contra preto todo baca,1
menina praplégica c tá querendo quero mexer quero mexer,0
portugal novo resgate caminho httpstco5qujsqu3cg renovarportugal pnr httpstcoiok5ixqeid,0
rt naokahlo repita comigo espere vá mudar mim espere vá mudar mim espere vá mudar mim n _,0
mulherdeverdade adepta joguinhos infantis sincera fala pensa sente,1
atençãodia 8 março amanhãde parabéns pessoas certas tonhodrinks o_colecionador _opressor _ httpstco5mlejxnhl5,0
rt andrefran banir refugiados apenas cruel prejudicial economicamente httpstconvigrfgcjn,0
rt editorahumanas feliz dia internacional mulher httpstcozcicp6wawp,0
jefersonstutz sim sei retórica rio acreditando facepalm eterno estranho psol,0
rt leumas_amil 20 anos odebrecht pagou propina farc httpstcof5oggk7eo9,0
rt carlosbolsonaro algo sonso canalha ar psdbistas resolvem criticar bolsonaro posicionamento q psdb iss _,0
facebook usou hijab homenagear mulheres diadamulher hijab maior símbolo opressão islâmica _ httpstcoskhbylsmlh,0
fascismo esquerda dois prints leandraleal httpstcog6n9bppcwb,0
faz assim fala mamãe oferecer passarei linguiça nela honestidade sempre camin _ httpstcodcaofcwxck,1
famoso argumentos httpstcovutytuerro,0
feminismo defende todas pautas esquerda esquerda perder eleição faz protesto nunca protes _ httpstcoswativzkwv,0
rt desesquerdizada pro marcelofreixo socialismo dia enganando trouxas caem discurso psoloficial noite camar _,0
fãs fitfi harmony camila cabello tudo retardada pai ausente ficam esfregando pereréquinha pra aparecer tá moda paz,0
pessoas entendem meio refugiados inúmeros terroristas coisa tão óbvia,1
uolnoticias uol irmã neymar continua nome,0
agora tudo faz sentido httpstcogakf8ibnea,0
sabia cara tremendo pau cu dá pra ver vídeos youtube httpstcoqjreu4l723,0
elmalditocabron tlmota esquerda faz pauta feminismo,0
ah dó presidiários vítimas fazem,0
alguém avisa molecada carnaval ê bebedera putaria preservativo estranhos onde fica respeito próximo,0
dias vou sapatao próprias sapatao hoje,1
argumentando sujeito acredita crise refugiados pobreza projeto califado desisti argumentar,0
mulher burra porra,1
coisa detesto atrasado mental atrasado mental q pensa campeão qd atrás ecrã pc,0
heterofobicos passarão,1
ultimos 5 anos fugiram 52 reclusos prisões portuguesas curiosamente nenhum banqueiro exgovernante,0
deus procuradora noção justiça brasil lixo mesmoquem nomeia idiotas httpstcolldk49uyzg,0
rt marcknho lobaoeletrico venezuela intervenção militar externa povo força armada força física lutar,0
postei foto velha mãe momento respondeu pedi pq achei foto feia to gorda feia,1
protesto contra boicote pnr todos poucos httpstco2d5qsxr5ls httpstcoll7fdeosda,0
arthurmedal 15mil chamadas recebidas destas 2mil relativas violência contra mulher sabe ler,0
ministério cultura nao servia pra nada bando vagabundo fazendo merda palco ganhando pra,0
onde classificam menos desta vez tendo concordar fcancio habitue tratase devassa grat _ httpstcoatl25rkd2a,0
jogaram liquid paper cabelooooooo,0
amora_inlove normalll imagina situação pssoa tb ne fodas,0
rt jpintocoelho60 vai continuar encolher ombros vai mudar apoiar pnr httpstco8ucbj0ywms,0
independe político,0
dia portugal 2016 httpstcopaw1wk9wgq via youtube,0
karlariane tiro print pq pegar link perigo apagarem,0
top 3 filmes todos tempos volta futuro 2 poderoso chefão 1 curtindo vida adoidado,0
tão orgulhoso filha ivanka abusada maltratada mídia ainda mantém cabeça tão erguida ver _ httpstcorltzlmmxc7,0
tais_renata fale saudade esquisita,0
rt lelucosta guri habibs morreu parada cardíaca devido uso drogas constatado lesão corporal agora intern _,0
manhã fico sozinha casa porque todos irmãos vão pra escola mãe vai trabalhar aí httpstcolawbcvav6d,0
rt todospasdrogas ponto branco pila pedófilo dente leite,0
laurensisart gorda feia mt magra mulher mulher específica caraaiai vou falar nada,1
rt dylanobraia sistersmary olha acho q pessoa aceita racismo quer pq simplesmente saberia q racista estupido dema _,0
capitalismo expulsa comunismo pessoas,0
2017 sonho nacionalismo pesadelo comunicação social desejo mau ano jornalixo youarefakenews,0
argumentos cristãos maiores perseguidores religiosos ninguém importa idéia luná _ httpstcozraw9jbvz0,0
perguntei surda gostava ouvir musica deus burro kkkkkkkkkkkkkk qm nao gosta ouvir musica,1
leileipara assassinato fetos bolsonaro diz vc nao merece estuprada pq mulher irritando i _ httpstco9unlkinmk2,0
outra lá fica cara feia aí abre toda droga sertanejo mulher burra viu bbb17,1
mulher fica grávida fica burraquando começa nível burrice pergunto gestante respsta sim ate ja entendo,1
rt alcoolinda teresa quero ir quintal toda gente excepto ignores teresa sitio fufas toda gente bora1,1
rt carmencorreia3 glória deus httpstcoztqjekudfq,0
bom dia fazendo campanha justiça caso joão victor joão victor adolescente 13 anos httpstcogdtpq6sbjp,0
mulheres perdoam gleisi hoffman kkk diadamulher feliz dia mulheres dia internacional mulher _ httpstcods4clesruj,0
porque editorahumanas pode censurado nãoeu odeio feministas tanto qnt sabem dar abortar direitosiguais,1
oradorgas redeglobo alexandregarcia estagiário fode nessas,0
delinquente flagrado fumando droga aqui camarote glacial joaquin teixeira levemente espancado encaminhado autoridades paz,0
pessoal passem pra guerreira itsmabizao consegue terminar debate deu block opositor _ httpstco3pocsgge8o,0
karlariane sempre brincadeira modo dizer,0
rt editorahumanas voto nesse possível segundo turno,0
dependendo funcionar hj noite tô pato branco,0
gentebranca1 vamo parar falar porque gente branca quer httptcous79klz55x,0
mãe desiste gorda feia ñ volta dar gostas lembrate q foste q fizeste mal trabalho aceita q dói menos,1
posso feia gordae concordar issoposso chata maioria tempo precisam mim smp tô lá,1
trabalho 3ª 5ª devo satisfação ninguém parabéns postura sr dep federal és cara pai httpstcowotj8yvft2,0
rt editorahumanas moro peço depoimento lula escrito mão zuera,0
barreiro terra portuguesa barreiro portugal soflusa httpstcodasvriemil,0
euluana66 pois homem acha orgasmo feminino existe risos pesames mulheres transaram,1
feminista feia gorda pagar peitinho passeata peluda odiar homens achar q fará diferença mundo,1
guilherme boulos preso aprendeu achou chefe lula estaria acima leis ferrou agora senta chora,0
ericksoneriie tens razão concordo totalmente acho 0 5 putos preocupados saber cores números tipos,0
ne nao comunista cês tão,0
lligação prum gordo ae gordo bora almoça bora deixa termina almoça aqui,1
rt benebarbosa_mvb democratas boicotaram posse abraham lincoln ideia maluca acabar escravidão,0
vou arrumar treta twitter juro,0
pastormalafaia pastor,0
parabéns novo procurador geral senatorsessions httpstcowmvgq4mgyf,0
avaliei meuamigosecreto 4 5 estrelas httpstcotcu5fpmblu skoob,0
hipócritas feministas governo suécia corajosas gozarem trump cobardes submissas perante _ httpstcooy160tguju,0
jairbolsonaro falando aceitou secretário prefeitura mcrivella aceito fazer política dessa _ httpstcowmxivvrjyq,0
ganhasse 1 real cada vez bolsonaro falasse alguma coisa preste httpstcohfjktsfjqm,0
rt vitormramalho censura portugal httpstco8qkcactktd,0
cerveja bunda hootersbrasil httpstco6thofxqh4f,0
mundo fufas mim,1
rt paisdoamaraljp eleição trump trouxe mundo intolerância opositores be pcp geringonça,0
mulher gosta cara burra demais,1
sermulheré lutarmor brasil direita segurança ruas,0
rt walgreg estupidez falta caráter cinismo esquerdistas limites httpstcok6fl91os3m,1
quis chamar sapatão logo peguei irmã,1
nao ligo temer acabou ministério cultura q nao ministros negros menos sabe conjugar verbo,0
homemcis gentecis gentemagra1 migo respira deus ta comando,0
famel_zundapp colchão assim,0
dia mulher feita escrava lavar casa parece burra,1
es favor vinda refugiados _ lado sim outro httpstconkbuplcedi,1
mulher burra nojo,1
crescer assim continuaremos cada vez pnr httpstcoacrl7l2gbu,0
acabei comemorar dia internacional mulher lavando louça diadamulher,1
2200 jairbolsonaro tá agora httpstco6iacmfsflz,0
rt edmilsonpapo10 reinaldoazevedo diz verdade 2016 pediu cadeia dilma lula cardoso mercadante agirem contra lav _,0
favor pec 241 q foda pq menos pt saiu poder,0
acredito juiz colocaria país tal risco algo acontecer culpeo junto sis legal estã _ httpstcocta8g3dzjp,0
rio branco perde casa 02 josé httpstcovuspgjmvii,0
esquerda assim lamenta morte bandidos diz matou pouco pra genocidas stalin matou po _ httpstcog2ritoeytf,0
filhadolula lutei ai raspou cabeça ta mto sapatão ta acabando cmg,1
mulher burra cacete vsf alana,1
queria saber pq todo mundo acha sapatão,1
piada merece twitter outra rede social,0
rt joaquinvoltou psg caetano fala francês,0
minycalegari caso posso entregar tb problemas,0
jair messias bolsonaro desmascara padre pedófilo atacou httpstcoiysakv4j5r,0
doctorvonjay mandar calar uns 2 3 parto sempre princípio daqueles adeptos vão 1x ano desculpo,0
vale pena ler texto ronaldo laranjeiras show httpstcoxt7bs6y5ja,0
denunciem mala cheia pastormalafaia link direto pra página facebook httptcotyuse3v9,0
felipefepacivil viajei mochila tb 4 dias,0
parabéns todas mulheres menos abortistas aborteiras porque gente,1
rt nexojornal especialistas rotulação reforça preconceitos limita escolhas profissionais futuro httpstcocwsoxabhpb,0
rt miidulo queria avisar amigas escola inteira conhece gente grupo sapatão viado sei disso falaram _,1
dia mulher nao vi 1 palavra movimento feminista pra defender mulheres islã ja pra defender co _ httpstcomabol65vnc,0
sendo comunista assim httpstcoa86gesuy11,0
países muçulmanos acolhem refugiados muçulmanos mesma língua religião ocidente httpstco1lqa2nmaqr,0
status pegando uber clichê vida ca sapatão ouvindo ana carolina,1
povo falando tô linda grávida onde gente sinto monstro tanto gorda quanto feia kkkk,1
nesse período assassinados 2720 cidadãos brasileiros comuns vão falar alguma coisa httpstco1q9wt5avvx,0
nao mta paciência httptcowcshisibqj,0
editorahumanas feliz dia mulheres sorriem httpstcokpzplmqk3a,1
bulgária mimimi esquerdista sofreram pele urss querem globalismo comunismo _ httpstcoiwxdlsi6yv,1
nao pq mito diz mulher grávida receber menos machista gente httpstcopqswnv013j,1
new post união europeia ameaça sanções países recebem refugiados httpstco7cmcsxrgck,0
rt rpsantos1970 alguém perguntou portugueses queriam acordo duvidoso dizer perigoso ceta ttip portugal https _,0
annavalente vixi tretas,0
responsáveis babam ovo naoaolimitedeinternet httpstcoudkz4pkyqx,0
deu httptcou3w6dbl51q,0
tá calor chama bombeira httpstcofdmaalmedo,0
wesley_alcapone vc viu motivo,0
rt 77rvre homem feminista igual branco alma negra nao existe,0
regresso prometido 18jotta httpstcocfw1uvu0lf,0
lucasmzanella vale pena ler artigo antes falar merda,0
elogiável algumas ações atletico moradores ruas estádio ações refugiados criançaspq tema pauta,0
bolsonarosp bota bizarro nisso,0
claro sim vc babaca nerds valentão rede mulher imbecil hipster freak viciado celebridades,1
trabalho sobre refugiados resumese lady gaga faz sentido,0
precisamente segurança liberdade realdonaldtrump foxnews pnr httpstco3qnmsem2yj,0
clasarin estadao obama grampeou dilma vc tá chamando trump louco,0
anapaularsstt sapatao q né sonho bjar callie agora arizona posso realizálo,1
rt crismenshova união europeia quer multar países abrigarem refugiados entendem agora porque tudo vai ruireuropaxit,0
rt ghourmet video coisa idiota vi toda vida acredito acham islão feminista lol https _,0
coment4dor misscaviar politzoficial serve nação defesa valores httpstcowu63ji66mt,0
rt politzoficial report direita alemanha acredita chegou hora país libertar culpas históricas twp httpstco _,0
toma troxa httpstcoer6jb4p4fz,0
mulher gênio vei sentindo tão burra aqui ceis sabem,0
pai nao angola _ pois neste momento luanda httpstcovimkauj4ps,0
cintrica corte europeia ddhh decidir estados europeus obrigados dar visto humanitário refugiados,0
reasalvagni srdeabo bicho volto pra apple fodendo,0
participei consultório família novotempo tema criação criança sexo neutro bacana httpstcojfby6lshgn,0
rt editorahumanas amor sexo encontro fátima bernardes pouco ligth,0
acções pnr oeiras cascais httpstcodijjz60vao renovarportugal portugal httpstcomuhqghyztr,0
filha pediu barbie dei árvore descer porrada repensar personalidade httpstcogbjo2h3ao9,0
isabellataviani faltam 055 min rs,0
países acolhendo refugiados gastar dinheiro ajudando gente lá país infelizmente gen _ httpstcoc8jizeeifv,1
rt opsluanjo gente mulher parece tia fica cozinha verdade gênio física masterchefbr,0
jairbolsonaro incomoda muita gente jairbolsonaro 2º lugar pesquisas incomoda mt bolsonaropresidente bolsonaro2018,0
rt joaquinvoltou aprenderam cantar marchinha sensação carnaval 2017 httpstconzhdmavjen,0
alexandregarcia amo,0
ate aqui gente rio branco perseguido,0
bemvindo whitehouse casa branca primeiro ministro justintrudeau httpstco7ldmcdwcj5,0
trump futebol reeleito começa construção muro 2a circular benfica prepare guito,0
mendigos semabrigo cada vez parte paisagem lisboa regime gerou fosso imenso r _ httpstcokxu6zndtlc,0
desculpa entendo meme filho puta httpstcodcci3tpycl,0
pimentinha_17 então reflita comentntário friend esotu justificando defendendo pq famosa faria qq pssoa abç,0
qndo falo ir mulher refiro meter rola nela httpstcozynjrvgljy,1
rt joaquinvoltou orgulho eleito reimomo bloco porão dops amigo editorahumanas decorem marchinhas fol _,0
rt eloisioalmeida justiceiro_sujo mostre patrulheiroa politicamente correto mostro hipócrita,0
migas curso dizem heterassão casas sapatao,1
prefiro magrela piranha diz gorda feia afrontaaaaaaaaabbê httpstcoquc3onlgdo,1
broubecao braga planos prioritário conseguirmos fechar data avisamos,0
rt joicehasselmann imagem diz tudo odecarvalho deltanmd jairbolsonaro bolsonarosp realdonaldtrump httpstco0oxe6jce0s,0
negros bem,0
fica mensagem aí todas seguidoras httpstcobx4wmw8qxq,0
rt fridasunidas 8 março todas rua feminismo feministas oitodemarço httpstcoelskoji7ov,0
rt pastormalafaia notícia exame uruguai legalização maconha ñ diminuiu tráfico número assassinatos aumentouimagin _,0
entrevistado oreillyfactor 400 pm antes pregame show superbowl fox network divirtase httpstcot7oltfi2wr,0
ponto alto carnaval agora guerreira fantasiada dollynho exibindo orifício anal vivo re _ httpstco2x5ufzaspv,0
jornaloglobo acho errado posso ir lá dizer religião permite mostre rosto tirar foto rg burca,0
passa vara httpstcomjrjc4lasj,0
rt joaomhenrique dia hoje onze benfica dortmund única mulher vergonha,1
tchulim gente fofura,0
sapatão pros íntimos pra senhora dona lésbica,1
porque tá moda bonito mulheres cuidem,0
bloco porão dops acabou chegar aqui camarote glacial joaquin teixeira sabadão carnavalesco promete _ httpstco5pm1zhrgow,0
rt miguelparaiso23 roses are red violets are blue pa quê jonas mitroglou,0
natvelasequeres chiiaritta uns liberais outros conservadores trocamos ideias ditamos cada deve educar,0
mulheres n sabem lidar c verdade ontem disse 1 amiga q ficava melhor d rabodecavalocomeçou chorar bazou quimioterapia,1
prendam psicopata httpstconaafwt0gjc,0
agora umas gordas feias pra caralho,1
flamengo x lanús equador boa ideia httpstcoa8fq3vcptk,0
rt naokahlo 11 dicas fazer manter amizade outra mulher post hoje blog httpstcogt0erjqyjo http _,0
rt carlosbolsonaro oscar 2017 derivações gota lucidez meio oceano httpstcoiup4hytagh,0
rt stepapaiano mídia mostrou stf vigie pra ver todos jairbolsonaro bolsonarosp flaviobolsonaro http _,0
interessante alguns países oriente médio concordarem veto sabem algumas pessoas permiti _ httpstcoag4hae6sci,0
estadao caetano vive dinheiro público nunca ter sido eleito passado concurso público httpstco0ur63g0nj1,0
macsanto777 voce ta lendo catraca livre amigo fidel matou milhoes tirou foto lado lula dilma aecio,0
apresentovos missil aen17 totalmente dirigida angola dó piedade angola va _ httpstco1ea3rzkjej,1
desde pinto costa deixou fotografar mamas brasileiras fotografar pés mexicanos porto nunca ganhou nada,1
mostrar certa gentalha prec nunca podem impor pensamento único marxismocultural _ httpstcoqw1n8lif1z,0
principalmente irmãs adoram falar quanto feia gorda lindas perfeitas,1
taaaycarino porrapaloma18 tá curtindo gente feia gorda,1
bom dia pra acordou presente jornalista vergonha canal canalha httpstcofqahmcse36,0
vejo tribunal segurança nação jogo httpstcokjykfc7fjz,0
coisa odeio começa pre termina to preconceito,1
portugueses devem passos coelho ter tido coragem dizer salgado stresses ricardo leva guito pró panamá,0
rt gabrielplnheiro cara vai responsável diplomacia brasil eua httpstcovcybhijmro,0
nai_oli88 conheço sapatão racista,1
agenda sãopaulo 1103 congresso evangelizar kids igreja batista povo httpstco4nsfgr5fal,0
maitabom doces travessuras dois necessariamente nessa órdem rs,0
rt aguedescartoon reinaldo azevedo favor lavajato queda pt disso passou atacar moro chamou ditador _,0
renatobrowne renataloprete globonews votarem nelas mesmas talvez ajude httpstcoa0mtrib5r1,0
linebalbinotti fem agenda esquerda cade defesa raquel cara pt disse pra estuprala acorda _ httpstcodsv3rsiwtu,0
diferença tribunais comissões parlamentares nestas últimas pobres nunca ninguém condenar,0
espiritosantocaos iluminação pública ruas resolveu situação soltar pombinhas tb agora psoloficial,0
venezuela papel higiênico mulherada vai lá fazer cirurgia plástica vai dar certo sim,0
rt nostrendsbrasil filha petista posta foto coloca maconha boca cachorro httpstcoim7rd0dg4f httpstcoaqzcr _,0
fato plena extinção mundo sendo dominado bibasexuais creminhosexuais saladinhasexuais metrosexufrangas,1
aeroporto mário soares faria sentido ota macau,0
